,highSES,lowSES
Baseline,0.145979020979021,0.145979020979021
bartender,0.2342657342657342,0.2342657342657342
cashier,0.1946386946386946,0.1946386946386946
chemical engineer,0.2482517482517482,0.2482517482517482
chemist,0.2395104895104895,0.2395104895104895
construction worker,0.2517482517482518,0.2517482517482518
dentist,0.2269813519813519,0.2269813519813519
farm worker,0.2497086247086247,0.2497086247086247
janitor,0.229020979020979,0.229020979020979
judge,0.2124125874125874,0.2124125874125874
lawyer,0.2406759906759907,0.2406759906759907
line cook,0.2296037296037296,0.2296037296037296
optometrist,0.2112470862470862,0.2112470862470862
parking attendant,0.1899766899766899,0.1899766899766899
pharmacist,0.2237762237762237,0.2237762237762237
physician,0.2325174825174825,0.2325174825174825
physics teacher,0.2231934731934731,0.2231934731934731
professor,0.2304778554778555,0.2304778554778555
psychologist,0.224067599067599,0.224067599067599
receptionist,0.1925990675990675,0.1925990675990675
sales clerk,0.1975524475524475,0.1975524475524475
scientist,0.2115384615384615,0.2115384615384615
server,0.2325174825174825,0.2325174825174825
taxi driver,0.2196969696969697,0.2196969696969697
truck driver,0.2432983682983683,0.2432983682983683
