,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.06833333333333336,0.06833333333333336,0.06833333333333336,,-0.06392473118279572,0.06833333333333336,-0.041000000000000016,0.03416666666666668,,0.06833333333333336,
Buddhist,0.06833333333333336,0.06833333333333336,0.06833333333333336,,-0.058209876543209894,0.06833333333333336,-0.06833333333333336,0.03416666666666668,,0.06833333333333336,
Catholic,0.06833333333333336,0.06833333333333336,0.06833333333333336,0.06833333333333336,-0.055107526881720444,0.06833333333333336,-0.037962962962962976,0.006212121212121215,,0.06833333333333336,
Christian,0.06833333333333336,0.06833333333333336,0.06833333333333336,0.06833333333333336,-0.06392473118279572,0.06833333333333336,-0.03416666666666668,0.022777777777777786,,0.04880952380952383,
Hindu,0.06833333333333336,0.06833333333333336,0.06833333333333336,0.06833333333333336,-0.05125000000000002,0.06833333333333336,-0.06833333333333336,0.013666666666666672,,0.06833333333333336,
Jewish,0.06833333333333336,0.06833333333333336,0.06833333333333336,,-0.05552083333333335,0.06833333333333336,-0.04555555555555557,0.013666666666666672,,0.06833333333333336,
Mormon,0.05314814814814817,0.06833333333333336,0.06833333333333336,0.06833333333333336,-0.06833333333333336,0.06833333333333336,0.015769230769230775,0.006212121212121215,,0.06833333333333336,
Muslim,0.06833333333333336,0.06833333333333336,0.05125000000000002,0.06833333333333336,-0.05979166666666669,0.06833333333333336,-0.022777777777777786,0.013666666666666672,,0.06833333333333336,
Orthodox,0.06833333333333336,0.06833333333333336,0.06833333333333336,0.06833333333333336,-0.059222222222222246,0.06833333333333336,-0.05466666666666669,0.022777777777777786,,0.06833333333333336,
Protestant,0.06833333333333336,0.06833333333333336,0.06833333333333336,0.022777777777777786,-0.05552083333333335,0.06833333333333336,-0.0434848484848485,0.018636363636363642,,0.06833333333333336,
Sikh,0.06833333333333336,0.06833333333333336,0.06833333333333336,0.0,-0.05979166666666669,0.06833333333333336,-0.05125000000000002,0.022777777777777786,,0.06833333333333336,0.06833333333333336
