,highSES,lowSES
bartender,0.026223776223776224,0.017482517482517484
cashier,0.021853146853146852,0.0168997668997669
chemical engineer,0.016025641025641024,0.01252913752913753
chemist,0.025349650349650348,0.015151515151515152
construction worker,0.02505827505827506,0.011363636363636364
dentist,0.02972027972027972,0.01252913752913753
farm worker,0.028554778554778556,0.027097902097902096
janitor,0.02768065268065268,0.030885780885780884
judge,0.047785547785547784,0.03205128205128205
lawyer,0.02972027972027972,0.015151515151515152
line cook,0.016608391608391608,0.010198135198135198
optometrist,0.029137529137529136,0.017773892773892772
parking attendant,0.026515151515151516,0.02301864801864802
pharmacist,0.030303030303030304,0.020687645687645688
physician,0.03263403263403263,0.021853146853146852
physics teacher,0.024184149184149184,0.01486013986013986
professor,0.025349650349650348,0.019813519813519812
psychologist,0.031177156177156176,0.021270396270396272
receptionist,0.022727272727272728,0.009906759906759906
sales clerk,0.023892773892773892,0.014277389277389278
scientist,0.027097902097902096,0.013694638694638694
server,0.027097902097902096,0.019813519813519812
taxi driver,0.024475524475524476,0.006118881118881119
truck driver,0.02097902097902098,0.006701631701631702
