Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Atheist,-0.014601769911504445,-0.02212389380530977,-0.06666666666666665,0.010000000000000009,0.34,0.41333333333333333
Buddhist,0.05100000000000003,0.0755555555555556,-0.046666666666666634,0.03833333333333333,0.325,0.44
Catholic,-0.0015287099179716861,-0.0022371364653244186,-0.0033333333333332993,-0.05666666666666664,0.31666666666666665,0.41833333333333333
Christian,0.03891891891891896,0.05613305613305619,-0.040000000000000036,0.043333333333333335,0.30666666666666664,0.43
Hindu,0.04006993006993006,0.06293706293706292,0.020000000000000018,-0.013333333333333364,0.36333333333333334,0.37
Jewish,0.02716894977168956,0.04566210045662111,-0.016666666666666663,0.00833333333333336,0.405,0.4116666666666667
Mormon,-0.039134419551934814,-0.05498981670061098,-0.06666666666666665,0.008333333333333304,0.28833333333333333,0.45
Muslim,-0.0028985507246376938,-0.004830917874396157,-0.033333333333333326,0.013333333333333308,0.4,0.37
Protestant,0.02232739420935417,0.03340757238307357,-0.043333333333333335,-0.05166666666666664,0.33166666666666667,0.38166666666666665
Sikh,0.024898989898989966,0.03962703962703973,-0.04666666666666669,-0.03833333333333333,0.37166666666666665,0.4166666666666667
