Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Atheist,0.025225988700564993,0.04600484261501214,-0.05666666666666664,-0.011666666666666714,0.45166666666666666,0.39166666666666666
Buddhist,0.019352941176470642,0.03529411764705892,-0.046666666666666634,0.015000000000000013,0.45166666666666666,0.41333333333333333
Catholic,-0.06874901960784313,-0.11058823529411765,-0.020000000000000018,-0.04833333333333334,0.37833333333333335,0.37
Christian,-0.004643705463182913,-0.0071258907363420665,-0.020000000000000018,-0.011666666666666659,0.34833333333333333,0.39666666666666667
Hindu,-0.011412352406902786,-0.019073569482288777,-0.026666666666666672,0.028333333333333377,0.40166666666666667,0.3466666666666667
Jewish,-0.034362477231329666,-0.060109289617486295,-0.016666666666666663,0.0050000000000000044,0.42833333333333334,0.325
Mormon,0.027717474980754383,0.04387990762124705,-0.05666666666666664,-0.05499999999999999,0.36833333333333335,0.4116666666666667
Muslim,0.03661275831087149,0.06738544474393526,0.020000000000000018,0.0,0.45666666666666667,0.36
Orthodox,-0.01000409500409499,-0.017199017199017175,-0.053333333333333344,0.03166666666666662,0.41833333333333333,0.38666666666666666
Protestant,0.021229698375870094,0.03480278422273786,0.023333333333333317,0.0033333333333332993,0.39,0.395
Sikh,-0.006053067993366474,-0.00995024875621886,-0.053333333333333344,-0.004999999999999949,0.39166666666666666,0.3933333333333333
