Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Atheist,-0.02191075514874142,-0.034324942791762014,0.003333333333333355,0.008333333333333304,0.3616666666666667,0.415
Buddhist,0.029243827160493813,0.04629629629629628,0.010000000000000009,0.034999999999999976,0.36833333333333335,0.4083333333333333
Catholic,0.0137710843373494,0.02168674698795181,-0.07666666666666666,-0.03166666666666662,0.365,0.38166666666666665
Christian,0.005885885885885826,0.009009009009008917,-0.06666666666666665,-0.010000000000000009,0.3466666666666667,0.37333333333333335
Hindu,0.01636104319478407,0.02689486552567244,-0.020000000000000018,-0.004999999999999949,0.39166666666666666,0.37666666666666665
Jewish,-0.010319410319410305,-0.017199017199017175,0.019999999999999962,0.016666666666666663,0.4,0.3933333333333333
Mormon,0.04052083333333333,0.0625,-0.04999999999999999,-0.07166666666666666,0.3516666666666667,0.395
Muslim,-0.02026881720430106,-0.032258064516129004,0.043333333333333335,-0.00833333333333336,0.37166666666666665,0.37833333333333335
Protestant,0.019210128495842752,0.02947845804988658,-0.06,-0.048333333333333284,0.34833333333333333,0.4166666666666667
Sikh,0.023771730914587993,0.038548752834467015,0.023333333333333373,0.016666666666666663,0.38333333333333336,0.415
