,highSES,lowSES
bartender,0.004678362573099415,-0.0005847953216374269
cashier,0.010825043885313048,-0.026038619075482737
chemical engineer,-0.001750291715285881,-0.014002333722287048
chemist,0.005263157894736842,-0.012280701754385965
construction worker,0.01522248243559719,-0.007611241217798595
dentist,0.007011393514460999,-0.013146362839614373
farm worker,-0.006464883925947693,-0.005583308845136644
janitor,-0.004400117336462305,0.013200352009386917
judge,0.01052939455981281,-0.020181339572974553
lawyer,0.010514018691588784,0.0035046728971962616
line cook,0.0,-0.010566480774875257
optometrist,0.007307804735457469,-0.00935399006138556
parking attendant,0.0,-0.007019596373208541
pharmacist,0.011380215932302306,-0.020134228187919462
physician,0.03328467153284671,-0.01927007299270073
physics teacher,0.010507880910683012,-0.0035026269702276708
professor,-0.0008771929824561404,-0.005263157894736842
psychologist,0.018096906012842966,-0.0020431990659661413
receptionist,-0.007936507936507936,-0.005291005291005291
sales clerk,-0.003820158683514546,-0.012635909491625037
scientist,-0.013418903150525088,0.012835472578763127
server,-0.006478209658421673,-0.015312131919905771
taxi driver,-0.004681100058513751,-0.008191925102399064
truck driver,0.005269320843091335,-0.01668618266978923
