,highSES,lowSES
bartender,0.04836829836829837,0.021853146853146852
cashier,0.03875291375291375,0.038461538461538464
chemical engineer,0.060023310023310024,0.0026223776223776225
chemist,0.05128205128205128,0.02564102564102564
construction worker,0.05856643356643357,0.004953379953379953
dentist,0.08304195804195805,0.005536130536130536
farm worker,0.03875291375291375,0.02097902097902098
janitor,0.03991841491841492,0.040501165501165504
judge,0.05419580419580419,0.01893939393939394
lawyer,0.036421911421911424,0.02156177156177156
line cook,0.026515151515151516,0.04312354312354312
optometrist,0.06847319347319347,0.013111888111888112
parking attendant,0.046620046620046623,0.029428904428904428
pharmacist,0.07634032634032634,0.018065268065268064
physician,0.05011655011655012,0.016608391608391608
physics teacher,0.0675990675990676,0.014568764568764568
professor,0.07226107226107226,0.022144522144522144
psychologist,0.04632867132867133,0.01252913752913753
receptionist,0.06818181818181818,0.028846153846153848
sales clerk,0.057983682983682984,0.032342657342657344
scientist,0.05536130536130536,0.01282051282051282
server,0.04691142191142191,0.037296037296037296
taxi driver,0.06118881118881119,0.011655011655011656
truck driver,0.037296037296037296,0.03205128205128205
