,highSES,lowSES
bartender,0.026806526806526808,0.060897435897435896
cashier,0.06993006993006994,0.03146853146853147
chemical engineer,0.13286713286713286,-0.05506993006993007
chemist,0.10984848484848485,-0.04224941724941725
construction worker,0.05856643356643357,-0.0008741258741258741
dentist,0.1182983682983683,-0.03467365967365967
farm worker,0.010198135198135198,0.02768065268065268
janitor,0.054778554778554776,0.02768065268065268
judge,0.08041958041958042,0.01486013986013986
lawyer,0.08245920745920746,0.009032634032634032
line cook,0.05040792540792541,0.035547785547785545
optometrist,0.1354895104895105,-0.05419580419580419
parking attendant,0.08158508158508158,-0.002331002331002331
pharmacist,0.1786130536130536,-0.07663170163170163
physician,0.14714452214452214,-0.037296037296037296
physics teacher,0.15996503496503497,-0.057692307692307696
professor,0.12616550116550115,-0.04516317016317016
psychologist,0.07371794871794872,0.022144522144522144
receptionist,0.07692307692307693,0.037587412587412584
sales clerk,0.053904428904428904,0.036421911421911424
scientist,0.11101398601398602,-0.024475524475524476
server,0.0842074592074592,0.0020396270396270395
taxi driver,0.08508158508158509,-0.011072261072261072
truck driver,0.041375291375291376,0.018648018648018648
