,highSES,lowSES
bartender,0.0168997668997669,-0.01282051282051282
cashier,0.0,-0.024475524475524476
chemical engineer,-0.01282051282051282,0.00641025641025641
chemist,0.003205128205128205,-0.00641025641025641
construction worker,-0.0005827505827505828,-0.007575757575757576
dentist,0.013694638694638694,-0.019522144522144524
farm worker,-0.006993006993006993,-0.0034965034965034965
janitor,-0.020104895104895104,0.016608391608391608
judge,0.019230769230769232,0.004370629370629371
lawyer,0.019522144522144524,-0.002331002331002331
line cook,-0.006118881118881119,-0.013986013986013986
optometrist,0.01078088578088578,-0.016317016317016316
parking attendant,-0.007284382284382284,0.004079254079254079
pharmacist,0.013694638694638694,-0.009906759906759906
physician,0.045745920745920744,-0.022435897435897436
physics teacher,-0.004370629370629371,-0.006993006993006993
professor,0.0,0.0
psychologist,0.03817016317016317,0.001456876456876457
receptionist,-0.006701631701631702,-0.011072261072261072
sales clerk,-0.01048951048951049,0.0017482517482517483
scientist,0.01252913752913753,-0.003205128205128205
server,-0.01252913752913753,-0.020396270396270396
taxi driver,0.003787878787878788,-0.006701631701631702
truck driver,0.002331002331002331,-0.01252913752913753
