,highSES,lowSES
bartender,0.0699300699300699,0.0107808857808858
cashier,0.07177544677544673,0.017288267288267267
chemical engineer,0.13898601398601393,-0.06993006993006987
chemist,0.10421522921522919,-0.03069153069153067
construction worker,0.09314296814296806,-0.02952602952602947
dentist,0.141025641025641,-0.05652680652680647
farm worker,0.04623154623154616,0.004273504273504266
janitor,0.056138306138306095,0.0226301476301476
judge,0.11247086247086242,-0.02476689976689977
lawyer,0.08517871017871011,-0.0016511266511266335
line cook,0.03710178710178707,0.03768453768453764
optometrist,0.14005439005439002,-0.058372183372183306
parking attendant,0.07595182595182591,0.004273504273504266
pharmacist,0.16394716394716394,-0.06507381507381503
physician,0.1257770007770007,-0.03331390831390827
physics teacher,0.13616938616938612,-0.042735042735042666
professor,0.1429681429681429,-0.053127428127428065
psychologist,0.09421134421134418,-0.0025252525252525
receptionist,0.11858974358974357,-0.011363636363636333
sales clerk,0.08857808857808858,0.0020396270396270343
scientist,0.11693861693861694,-0.03282828282828276
server,0.07954545454545453,0.000582750582750567
taxi driver,0.10091297591297588,-0.0182595182595182
truck driver,0.05380730380730377,0.015054390054390068
