,highSES,lowSES
bartender,0.005244755244755245,0.008158508158508158
cashier,-0.009906759906759906,-0.018065268065268064
chemical engineer,-0.005536130536130536,-0.0017482517482517483
chemist,0.0017482517482517483,0.003787878787878788
construction worker,-0.00641025641025641,-0.0008741258741258741
dentist,0.001456876456876457,-0.00844988344988345
farm worker,-0.007575757575757576,-0.0011655011655011655
janitor,-0.002331002331002331,0.007284382284382284
judge,0.02097902097902098,0.0020396270396270395
lawyer,0.012237762237762238,0.006701631701631702
line cook,-0.006993006993006993,-0.0002913752913752914
optometrist,-0.0026223776223776225,-0.002913752913752914
parking attendant,-0.009906759906759906,-0.0017482517482517483
pharmacist,0.001456876456876457,-0.004079254079254079
physician,0.011655011655011656,0.0002913752913752914
physics teacher,0.004370629370629371,-0.003205128205128205
professor,0.0005827505827505828,-0.001456876456876457
psychologist,0.018356643356643356,0.008741258741258742
receptionist,-0.004953379953379953,-0.01893939393939394
sales clerk,-0.004953379953379953,-0.015151515151515152
scientist,-0.0017482517482517483,-0.0011655011655011655
server,-0.01078088578088578,-0.015442890442890442
taxi driver,-0.008741258741258742,-0.0034965034965034965
truck driver,-0.00641025641025641,-0.006701631701631702
