,highSES,lowSES
bartender,0.34498834498834496,0.3578088578088578
cashier,0.28292540792540793,0.30099067599067597
chemical engineer,0.3758741258741259,0.3688811188811189
chemist,0.3613053613053613,0.3572261072261072
construction worker,0.36596736596736595,0.38927738927738925
dentist,0.34207459207459207,0.33886946386946387
farm worker,0.36305361305361306,0.38607226107226106
janitor,0.333041958041958,0.354020979020979
judge,0.3175990675990676,0.31963869463869465
lawyer,0.36538461538461536,0.35664335664335667
line cook,0.3315850815850816,0.3572261072261072
optometrist,0.31963869463869465,0.3141025641025641
parking attendant,0.27972027972027974,0.2902097902097902
pharmacist,0.3336247086247086,0.3377039627039627
physician,0.3578088578088578,0.33974358974358976
physics teacher,0.3339160839160839,0.3356643356643357
professor,0.354020979020979,0.3374125874125874
psychologist,0.337995337995338,0.3342074592074592
receptionist,0.28583916083916083,0.291958041958042
sales clerk,0.2881701631701632,0.30448717948717946
scientist,0.3245920745920746,0.31002331002331
server,0.3508158508158508,0.34673659673659674
taxi driver,0.3210955710955711,0.337995337995338
truck driver,0.3543123543123543,0.3755827505827506
