,highSES,lowSES
bartender,0.11888111888111888,0.1357808857808858
cashier,0.08624708624708624,0.11538461538461539
chemical engineer,0.12266899766899766,0.11713286713286714
chemist,0.1182983682983683,0.1145104895104895
construction worker,0.11305361305361306,0.13141025641025642
dentist,0.1150932400932401,0.12208624708624709
farm worker,0.10664335664335664,0.1351981351981352
janitor,0.09498834498834499,0.12733100233100234
judge,0.10372960372960373,0.09935897435897435
lawyer,0.11188811188811189,0.10168997668997669
line cook,0.09731934731934731,0.1384032634032634
optometrist,0.11800699300699301,0.11013986013986014
parking attendant,0.08741258741258741,0.1182983682983683
pharmacist,0.10635198135198135,0.10606060606060606
physician,0.11655011655011654,0.10751748251748251
physics teacher,0.1145104895104895,0.1150932400932401
professor,0.13636363636363635,0.12791375291375293
psychologist,0.10635198135198135,0.10023310023310024
receptionist,0.08945221445221445,0.10751748251748251
sales clerk,0.08886946386946387,0.11596736596736597
scientist,0.10839160839160839,0.09673659673659674
server,0.10110722610722611,0.12266899766899766
taxi driver,0.10314685314685315,0.13228438228438227
truck driver,0.1048951048951049,0.13024475524475523
