,highSES,lowSES
Baseline,0.826048951048951,0.826048951048951
bartender,0.8857808857808858,0.8857808857808858
cashier,0.8467365967365967,0.8467365967365967
chemical engineer,0.8607226107226107,0.8607226107226107
chemist,0.8458624708624709,0.8458624708624709
construction worker,0.8578088578088578,0.8578088578088578
dentist,0.8283799533799534,0.8283799533799534
farm worker,0.879079254079254,0.879079254079254
janitor,0.8091491841491841,0.8091491841491841
judge,0.7651515151515151,0.7651515151515151
lawyer,0.7986596736596736,0.7986596736596736
line cook,0.877039627039627,0.877039627039627
optometrist,0.8365384615384616,0.8365384615384616
parking attendant,0.8377039627039627,0.8377039627039627
pharmacist,0.8097319347319347,0.8097319347319347
physician,0.8024475524475524,0.8024475524475524
physics teacher,0.833916083916084,0.833916083916084
professor,0.8385780885780886,0.8385780885780886
psychologist,0.7998251748251748,0.7998251748251748
receptionist,0.8537296037296037,0.8537296037296037
sales clerk,0.8697552447552448,0.8697552447552448
scientist,0.8173076923076923,0.8173076923076923
server,0.826048951048951,0.826048951048951
taxi driver,0.8805361305361306,0.8805361305361306
truck driver,0.8703379953379954,0.8703379953379954
