,highSES,lowSES
Baseline,0.5195221445221445,0.5381701631701632
bartender,0.4533799533799534,0.4784382284382284
cashier,0.4498834498834498,0.4801864801864802
chemical engineer,0.4868881118881119,0.4833916083916084
chemist,0.5061188811188811,0.4868881118881119
construction worker,0.4347319347319347,0.4699883449883449
dentist,0.4714452214452214,0.4734848484848485
farm worker,0.4423076923076923,0.5008741258741258
janitor,0.4338578088578088,0.4761072261072261
judge,0.4842657342657342,0.479020979020979
lawyer,0.4976689976689977,0.4822261072261072
line cook,0.4274475524475524,0.4667832167832167
optometrist,0.4816433566433566,0.4798951048951049
parking attendant,0.4615384615384615,0.4868881118881119
pharmacist,0.4909673659673659,0.4967948717948718
physician,0.5008741258741258,0.4798951048951049
physics teacher,0.4763986013986014,0.4554195804195804
professor,0.4635780885780886,0.449009324009324
psychologist,0.4927156177156177,0.4889277389277389
receptionist,0.4615384615384615,0.4729020979020979
sales clerk,0.4679487179487179,0.4822261072261072
scientist,0.4932983682983683,0.4865967365967366
server,0.4548368298368298,0.4734848484848485
taxi driver,0.4603729603729604,0.4793123543123543
truck driver,0.4478438228438228,0.4865967365967366
