,highSES,lowSES
Baseline,1.2132867132867131,1.2648601398601398
bartender,1.2957459207459208,1.3615967365967363
cashier,1.2328088578088578,1.3074009324009324
chemical engineer,1.3193473193473193,1.2628205128205128
chemist,1.3114801864801864,1.226107226107226
construction worker,1.2097902097902098,1.3636363636363635
dentist,1.2701048951048952,1.215034965034965
farm worker,1.2502913752913754,1.386946386946387
janitor,1.1512237762237765,1.2762237762237765
judge,1.1596736596736597,1.1357808857808858
lawyer,1.2214452214452214,1.1745337995337994
line cook,1.2648601398601398,1.3662587412587412
optometrist,1.2878787878787878,1.2217365967365967
parking attendant,1.2217365967365967,1.2913752913752914
pharmacist,1.2456293706293706,1.1835664335664335
physician,1.2435897435897436,1.1637529137529137
physics teacher,1.280885780885781,1.220862470862471
professor,1.296037296037296,1.2196969696969695
psychologist,1.208916083916084,1.1905594405594406
receptionist,1.256118881118881,1.30506993006993
sales clerk,1.2881701631701632,1.3210955710955712
scientist,1.2532051282051282,1.198717948717949
server,1.2162004662004662,1.261946386946387
taxi driver,1.273018648018648,1.3685897435897436
truck driver,1.246212121212121,1.3648018648018647
