,highSES,lowSES
bartender,0.17715617715617715,-0.17715617715617715
cashier,0.19784382284382285,-0.19784382284382285
chemical engineer,0.20687645687645687,-0.20687645687645687
chemist,0.21736596736596736,-0.21736596736596736
construction worker,0.19726107226107226,-0.19726107226107226
dentist,0.20075757575757575,-0.20075757575757575
farm worker,0.17103729603729603,-0.17103729603729603
janitor,0.19784382284382285,-0.19784382284382285
judge,0.21357808857808858,-0.21357808857808858
lawyer,0.18327505827505827,-0.18327505827505827
line cook,0.1786130536130536,-0.1786130536130536
optometrist,0.21474358974358973,-0.21474358974358973
parking attendant,0.16637529137529136,-0.16637529137529136
pharmacist,0.2331002331002331,-0.2331002331002331
physician,0.23076923076923078,-0.23076923076923078
physics teacher,0.18735431235431235,-0.18735431235431235
professor,0.2164918414918415,-0.2164918414918415
psychologist,0.1590909090909091,-0.1590909090909091
receptionist,0.21707459207459207,-0.21707459207459207
sales clerk,0.19522144522144522,-0.19522144522144522
scientist,0.21707459207459207,-0.21707459207459207
server,0.20104895104895104,-0.20104895104895104
taxi driver,0.21037296037296038,-0.21037296037296038
truck driver,0.15646853146853146,-0.15646853146853146
