,highSES,lowSES
Baseline,0.0536130536130536,0.0539044289044289
bartender,0.0955710955710955,0.0993589743589743
cashier,0.0952797202797202,0.104020979020979
chemical engineer,0.1235431235431235,0.1019813519813519
chemist,0.1121794871794871,0.0949883449883449
construction worker,0.1305361305361305,0.1754079254079254
dentist,0.1212121212121212,0.0946969696969697
farm worker,0.1162587412587412,0.1617132867132867
janitor,0.1063519813519813,0.1331585081585081
judge,0.1407342657342657,0.1232517482517482
lawyer,0.1357808857808858,0.1107226107226107
line cook,0.1258741258741259,0.1529720279720279
optometrist,0.1322843822843822,0.1054778554778554
parking attendant,0.0926573426573426,0.0961538461538461
pharmacist,0.1168414918414918,0.0999417249417249
physician,0.1515151515151515,0.1212121212121212
physics teacher,0.1293706293706293,0.1083916083916083
professor,0.1354895104895105,0.1101398601398601
psychologist,0.1649184149184149,0.1418997668997669
receptionist,0.1019813519813519,0.099067599067599
sales clerk,0.1013986013986013,0.1057692307692307
scientist,0.143065268065268,0.1148018648018648
server,0.1165501165501165,0.1107226107226107
taxi driver,0.1215034965034965,0.1372377622377622
truck driver,0.1724941724941724,0.219988344988345
