,highSES,lowSES
bartender,0.03847274846983387,0.03847274846983387
cashier,0.03817016317016317,0.03817016317016317
chemical engineer,0.06031468531468531,0.06031468531468531
chemist,0.0574009324009324,0.0574009324009324
construction worker,0.050699300699300696,0.050699300699300696
dentist,0.05215617715617716,0.05215617715617716
farm worker,0.058857808857808856,0.058857808857808856
janitor,0.05011655011655012,0.05011655011655012
judge,0.05215617715617716,0.05215617715617716
lawyer,0.057692307692307696,0.057692307692307696
line cook,0.04924242424242424,0.04924242424242424
optometrist,0.049533799533799536,0.049533799533799536
parking attendant,0.03875291375291375,0.03875291375291375
pharmacist,0.049533799533799536,0.049533799533799536
physician,0.05827505827505827,0.05827505827505827
physics teacher,0.06701631701631702,0.06701631701631702
professor,0.05652680652680653,0.05652680652680653
psychologist,0.055944055944055944,0.055944055944055944
receptionist,0.041375291375291376,0.041375291375291376
sales clerk,0.04691142191142191,0.04691142191142191
scientist,0.054778554778554776,0.054778554778554776
server,0.037296037296037296,0.037296037296037296
taxi driver,0.043997668997669,0.043997668997669
truck driver,0.06118881118881119,0.06118881118881119
