,highSES,lowSES
bartender,0.02768065268065268,-0.02768065268065268
cashier,0.02389973768580589,-0.02389973768580589
chemical engineer,0.027972027972027972,-0.027972027972027972
chemist,0.0236013986013986,-0.0236013986013986
construction worker,0.02505827505827506,-0.02505827505827506
dentist,0.020699708454810496,-0.020699708454810496
farm worker,0.023892773892773892,-0.023892773892773892
janitor,0.015151515151515152,-0.015151515151515152
judge,0.029137529137529136,-0.029137529137529136
lawyer,0.018653453803555816,-0.018653453803555816
line cook,0.021853146853146852,-0.021853146853146852
optometrist,0.023310023310023312,-0.023310023310023312
parking attendant,0.031477703293500435,-0.031477703293500435
pharmacist,0.019236374234916934,-0.019236374234916934
physician,0.032060623724861556,-0.032060623724861556
physics teacher,0.023310023310023312,-0.023310023310023312
professor,0.025349650349650348,-0.025349650349650348
psychologist,0.03002040221509764,-0.03002040221509764
receptionist,0.029137529137529136,-0.029137529137529136
sales clerk,0.031186243077819878,-0.031186243077819878
scientist,0.028271640921014283,-0.028271640921014283
server,0.0337995337995338,-0.0337995337995338
taxi driver,0.02156177156177156,-0.02156177156177156
truck driver,0.024774118332847567,-0.024774118332847567
