,highSES,lowSES
bartender,0.0673665791776028,0.0673665791776028
cashier,0.07332749050540462,0.07332749050540462
chemical engineer,0.09003496503496504,0.09003496503496504
chemist,0.08982210557013706,0.08982210557013706
construction worker,0.0647607934655776,0.0647607934655776
dentist,0.07725947521865889,0.07725947521865889
farm worker,0.06616146895948703,0.06616146895948703
janitor,0.06732730982220927,0.06732730982220927
judge,0.0837222870478413,0.0837222870478413
lawyer,0.10845481049562682,0.10845481049562682
line cook,0.06942823803967328,0.06942823803967328
optometrist,0.08838973162193699,0.08838973162193699
parking attendant,0.07236650131310184,0.07236650131310184
pharmacist,0.08284714119019837,0.08284714119019837
physician,0.09781021897810219,0.09781021897810219
physics teacher,0.08982210557013706,0.08982210557013706
professor,0.09416909620991254,0.09416909620991254
psychologist,0.12387059166423783,0.12387059166423783
receptionist,0.06806894536955886,0.06806894536955886
sales clerk,0.07076023391812865,0.07076023391812865
scientist,0.09658593522030931,0.09658593522030931
server,0.07003209804493726,0.07003209804493726
taxi driver,0.06763848396501458,0.06763848396501458
truck driver,0.06587000874380647,0.06587000874380647
