,highSES,lowSES
bartender,0.03557888597258676,0.03178769320501604
cashier,0.03593339176161262,0.037394098743791994
chemical engineer,0.04283216783216783,0.0472027972027972
chemist,0.04432779235928842,0.045494313210848646
construction worker,0.03208868144690782,0.03267211201866978
dentist,0.040524781341107874,0.036734693877551024
farm worker,0.032935004371903234,0.03322646458758379
janitor,0.031477703293500435,0.03584960652870883
judge,0.04288214702450408,0.040840140023337225
lawyer,0.05539358600583091,0.053061224489795916
line cook,0.03471411901983664,0.03471411901983664
optometrist,0.046091015169194866,0.04229871645274212
parking attendant,0.03764225269915378,0.03472424861394806
pharmacist,0.042007001166861145,0.040840140023337225
physician,0.052262773722627734,0.04554744525547445
physics teacher,0.043452901720618255,0.04636920384951881
professor,0.04897959183673469,0.04518950437317784
psychologist,0.0655785485281259,0.05829204313611192
receptionist,0.03651767455448437,0.03155127081507449
sales clerk,0.03888888888888889,0.031871345029239766
scientist,0.050189670265538375,0.046396264954770935
server,0.03472424861394806,0.035307849430989205
taxi driver,0.03498542274052478,0.0326530612244898
truck driver,0.033517924803264355,0.03235208394054211
