,highSES,lowSES
bartender,0.1081002331002331,-0.023892773892773892
cashier,0.10635198135198135,-0.017773892773892772
chemical engineer,0.16666666666666666,-0.09994172494172494
chemist,0.1258741258741259,-0.049825174825174824
construction worker,0.10868298368298368,-0.03904428904428905
dentist,0.14423076923076922,-0.06293706293706294
farm worker,0.07196969696969698,-0.018065268065268064
janitor,0.0743006993006993,-0.0008741258741258741
judge,0.16754079254079254,-0.07284382284382285
lawyer,0.12179487179487179,-0.020687645687645688
line cook,0.05099067599067599,0.017773892773892772
optometrist,0.16083916083916083,-0.07867132867132867
parking attendant,0.08245920745920746,0.002913752913752914
pharmacist,0.1786130536130536,-0.07837995337995338
physician,0.14656177156177155,-0.045745920745920744
physics teacher,0.12791375291375293,-0.03205128205128205
professor,0.18036130536130537,-0.08624708624708624
psychologist,0.12878787878787878,-0.00844988344988345
receptionist,0.17132867132867133,-0.06118881118881119
sales clerk,0.1282051282051282,-0.03700466200466201
scientist,0.1418997668997669,-0.04428904428904429
server,0.0979020979020979,-0.027972027972027972
taxi driver,0.10693473193473194,-0.005827505827505828
truck driver,0.0775058275058275,-0.0002913752913752914
