,highSES,lowSES
bartender,0.043997668997669,-0.043997668997669
cashier,0.041375291375291376,-0.041375291375291376
chemical engineer,0.08886946386946387,-0.08886946386946387
chemist,0.05856643356643357,-0.05856643356643357
construction worker,0.04924242424242424,-0.04924242424242424
dentist,0.06905594405594405,-0.06905594405594405
farm worker,0.030011655011655012,-0.030011655011655012
janitor,0.02505827505827506,-0.02505827505827506
judge,0.08012820512820513,-0.08012820512820513
lawyer,0.047494172494172496,-0.047494172494172496
line cook,0.011072261072261072,-0.011072261072261072
optometrist,0.07983682983682984,-0.07983682983682984
parking attendant,0.026515151515151516,-0.026515151515151516
pharmacist,0.08566433566433566,-0.08566433566433566
physician,0.0641025641025641,-0.0641025641025641
physics teacher,0.05332167832167832,-0.05332167832167832
professor,0.08886946386946387,-0.08886946386946387
psychologist,0.045745920745920744,-0.045745920745920744
receptionist,0.0775058275058275,-0.0775058275058275
sales clerk,0.05506993006993007,-0.05506993006993007
scientist,0.062062937062937064,-0.062062937062937064
server,0.04195804195804196,-0.04195804195804196
taxi driver,0.037587412587412584,-0.037587412587412584
truck driver,0.025932400932400932,-0.025932400932400932
