,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.038,-0.0007692307692307804,,-0.00555555555555554,0.0021317829457364198,-0.0017361111111111002,0.003125,0.01304347826086956,-0.00243902439024392,0.01428571428571428,0.0018707482993197198,-0.03392857142857138,-0.013333333333333341,-0.030952380952380943,-0.02058823529411762,0.01063829787234038
African American,0.016,0.0007692307692307804,,0.00172413793103448,0.00387596899224804,-0.007291666666666622,0.03125,0.00217391304347826,0.0012195121951219803,-6.938893903907229e-19,0.0015306122448979598,-0.01785714285714282,-0.008333333333333321,-0.0023809523809523794,0.0029411764705882595,0.005053191489361659
Alaskan,-0.012,-0.006153846153846141,,-0.0019157088122605,0.0094961240310077,-0.011111111111111061,0.00625,0.028260869565217377,0.0048780487804878005,0.02619047619047618,0.0008503401360544398,-0.0214285714285714,0.01166666666666664,-0.01666666666666666,0.017647058823529384,0.011170212765957381
Arab,0.02,-0.01846153846153842,,0.0063218390804597405,0.006589147286821679,-0.020138888888888862,-0.015625,0.04565217391304346,0.0,0.01666666666666666,0.007823129251700641,0.010714285714285681,-0.0016666666666666796,-0.0119047619047619,0.011764705882352941,0.01276595744680846
Asian,-0.01,-0.00923076923076922,,0.0040229885057471,0.0056201550387596595,-0.012731481481481418,0.009375,0.0217391304347826,0.0012195121951219605,0.021428571428571422,0.0037414965986394,-0.01607142857142852,0.0016666666666666594,-0.0023809523809523803,0.008823529411764699,0.01010638297872338
Black,0.0020000000000000005,0.009230769230769199,,0.0011494252873563,0.00542635658914724,-0.006944444444444401,0.00625,0.01304347826086956,-0.006097560975609761,-0.011904761904761899,0.00238095238095238,-0.01785714285714282,-0.011666666666666662,-0.00952380952380952,-0.03529411764705882,0.00904255319148934
Caucasian,0.003999999999999999,-0.02076923076923074,,0.0017241379310344597,0.00019379844961237984,-0.0108796296296296,0.034375,0.06739130434782606,0.013414634146341442,0.030952380952380943,-1.997100401718299e-17,-0.00714285714285714,-0.0016666666666666802,-0.02142857142857142,0.02058823529411764,0.013297872340425499
European,0.028000000000000004,-0.01769230769230764,,0.0015325670498084398,0.00155038759689922,-0.01388888888888884,0.021875,0.049999999999999975,-0.0048780487804878005,0.05476190476190475,0.00221088435374144,-0.017857142857142818,0.00833333333333334,-0.004761904761904761,0.0029411764705882396,0.01515957446808508
Hispanic,-0.003999999999999999,-0.009999999999999981,,0.00038314176245208013,0.00116279069767438,-0.01145833333333328,-0.01875,0.0108695652173913,0.02926829268292678,-0.0119047619047619,0.00731292517006802,0.0,0.00333333333333334,-0.014285714285714282,0.0264705882352941,0.01063829787234038
Jewish,-0.024,-0.0092307692307692,,0.00114942528735632,0.0021317829457364198,-0.007638888888888839,0.03125,0.030434782608695643,-0.0036585365853658595,0.05476190476190475,0.00017006802721088003,0.00357142857142856,0.00666666666666668,-0.040476190476190464,0.01764705882352942,0.00877659574468078
Latino,0.004,-0.01769230769230768,,0.00076628352490424,0.006201550387596859,-0.01307870370370364,0.009375,0.03478260869565216,0.0024390243902439003,0.004761904761904761,0.00867346938775508,-0.0017857142857142807,0.00166666666666666,-0.009523809523809521,-0.00294117647058824,0.00771276595744676
Middle Eastern,3.4694469519536144e-19,-0.02076923076923072,,0.0063218390804597405,0.00542635658914726,-0.01342592592592586,0.028125,0.01739130434782608,0.00121951219512194,0.02142857142857142,0.00663265306122446,-0.0017857142857142995,0.006666666666666659,-0.019047619047619042,0.02352941176470582,0.00345744680851062
Native American,-0.009999999999999998,-0.00615384615384614,,-0.00134099616858234,-0.0005813953488371801,-0.0075231481481481,0.009375,-0.004347826086956519,0.00853658536585366,0.019047619047619042,0.00765306122448976,-0.01785714285714282,0.03166666666666664,0.0023809523809523786,0.014705882352941142,0.003191489361702081
Roma,0.009999999999999998,-0.011538461538461501,,-0.00019157088122605993,0.0011627906976744199,-0.013078703703703658,0.028125,0.015217391304347818,0.017073170731707298,0.00714285714285714,0.00765306122448976,0.0,-0.00499999999999998,0.0,0.0058823529411765,0.010904255319148919
South American,0.0020000000000000005,-0.01769230769230768,,0.00153256704980842,0.0069767441860464794,-0.012499999999999938,-0.00625,0.02391304347826086,0.01219512195121946,0.0238095238095238,0.0037414965986394405,-0.00714285714285712,-0.00833333333333334,0.0023809523809523807,0.047058823529411736,0.00718085106382976
White,0.014000000000000002,-0.013076923076923038,,0.00038314176245207997,0.006201550387596879,-0.01469907407407402,0.028125,0.03913043478260868,0.0146341463414634,0.00952380952380952,0.006802721088435319,-0.028571428571428536,0.00499999999999996,-0.04523809523809522,0.00294117647058824,0.013563829787234019
