,highSES,lowSES
bartender,0.02768065268065268,-0.02768065268065268
cashier,0.023892773892773892,-0.023892773892773892
chemical engineer,0.027972027972027972,-0.027972027972027972
chemist,0.0236013986013986,-0.0236013986013986
construction worker,0.02505827505827506,-0.02505827505827506
dentist,0.020687645687645688,-0.020687645687645688
farm worker,0.023892773892773892,-0.023892773892773892
janitor,0.015151515151515152,-0.015151515151515152
judge,0.029137529137529136,-0.029137529137529136
lawyer,0.018648018648018648,-0.018648018648018648
line cook,0.021853146853146852,-0.021853146853146852
optometrist,0.023310023310023312,-0.023310023310023312
parking attendant,0.03146853146853147,-0.03146853146853147
pharmacist,0.019230769230769232,-0.019230769230769232
physician,0.03205128205128205,-0.03205128205128205
physics teacher,0.023310023310023312,-0.023310023310023312
professor,0.025349650349650348,-0.025349650349650348
psychologist,0.030011655011655012,-0.030011655011655012
receptionist,0.029137529137529136,-0.029137529137529136
sales clerk,0.031177156177156176,-0.031177156177156176
scientist,0.028263403263403264,-0.028263403263403264
server,0.0337995337995338,-0.0337995337995338
taxi driver,0.02156177156177156,-0.02156177156177156
truck driver,0.024766899766899768,-0.024766899766899768
