,highSES,lowSES
bartender,0.016317016317016316,-0.016317016317016316
cashier,0.018356643356643356,-0.018356643356643356
chemical engineer,0.022435897435897436,-0.022435897435897436
chemist,0.02301864801864802,-0.02301864801864802
construction worker,0.02505827505827506,-0.02505827505827506
dentist,0.022435897435897436,-0.022435897435897436
farm worker,0.026806526806526808,-0.026806526806526808
janitor,0.029137529137529136,-0.029137529137529136
judge,0.011363636363636364,-0.011363636363636364
lawyer,0.015151515151515152,-0.015151515151515152
line cook,0.026515151515151516,-0.026515151515151516
optometrist,0.022144522144522144,-0.022144522144522144
parking attendant,0.018356643356643356,-0.018356643356643356
pharmacist,0.0168997668997669,-0.0168997668997669
physician,0.017482517482517484,-0.017482517482517484
physics teacher,0.023310023310023312,-0.023310023310023312
professor,0.015151515151515152,-0.015151515151515152
psychologist,0.020396270396270396,-0.020396270396270396
receptionist,0.014568764568764568,-0.014568764568764568
sales clerk,0.019522144522144524,-0.019522144522144524
scientist,0.017482517482517484,-0.017482517482517484
server,0.014568764568764568,-0.014568764568764568
taxi driver,0.0236013986013986,-0.0236013986013986
truck driver,0.02505827505827506,-0.02505827505827506
