,highSES,lowSES
bartender,0.018356643356643356,-0.018356643356643356
cashier,0.025932400932400932,-0.025932400932400932
chemical engineer,0.024475524475524476,-0.024475524475524476
chemist,0.023310023310023312,-0.023310023310023312
construction worker,0.014568764568764568,-0.014568764568764568
dentist,0.02972027972027972,-0.02972027972027972
farm worker,0.0236013986013986,-0.0236013986013986
janitor,0.016317016317016316,-0.016317016317016316
judge,0.02097902097902098,-0.02097902097902098
lawyer,0.02097902097902098,-0.02097902097902098
line cook,0.018648018648018648,-0.018648018648018648
optometrist,0.024766899766899768,-0.024766899766899768
parking attendant,0.021270396270396272,-0.021270396270396272
pharmacist,0.0236013986013986,-0.0236013986013986
physician,0.03263403263403263,-0.03263403263403263
physics teacher,0.02505827505827506,-0.02505827505827506
professor,0.021853146853146852,-0.021853146853146852
psychologist,0.023310023310023312,-0.023310023310023312
receptionist,0.030011655011655012,-0.030011655011655012
sales clerk,0.029428904428904428,-0.029428904428904428
scientist,0.025932400932400932,-0.025932400932400932
server,0.016317016317016316,-0.016317016317016316
taxi driver,0.02301864801864802,-0.02301864801864802
truck driver,0.021270396270396272,-0.021270396270396272
