,highSES,lowSES
bartender,0.12441724941724942,-0.12441724941724942
cashier,0.15297202797202797,-0.15297202797202797
chemical engineer,0.131993006993007,-0.131993006993007
chemist,0.16025641025641027,-0.16025641025641027
construction worker,0.15938228438228438,-0.15938228438228438
dentist,0.13257575757575757,-0.13257575757575757
farm worker,0.10664335664335664,-0.10664335664335664
janitor,0.10168997668997669,-0.10168997668997669
judge,0.11538461538461539,-0.11538461538461539
lawyer,0.07837995337995338,-0.07837995337995338
line cook,0.1046037296037296,-0.1046037296037296
optometrist,0.13111888111888112,-0.13111888111888112
parking attendant,0.13374125874125875,-0.13374125874125875
pharmacist,0.1381118881118881,-0.1381118881118881
physician,0.1555944055944056,-0.1555944055944056
physics teacher,0.1255827505827506,-0.1255827505827506
professor,0.17103729603729603,-0.17103729603729603
psychologist,0.06293706293706294,-0.06293706293706294
receptionist,0.15734265734265734,-0.15734265734265734
sales clerk,0.1386946386946387,-0.1386946386946387
scientist,0.11596736596736597,-0.11596736596736597
server,0.11334498834498835,-0.11334498834498835
taxi driver,0.18822843822843824,-0.18822843822843824
truck driver,0.14015151515151514,-0.14015151515151514
