,highSES,lowSES
bartender,0.11130536130536131,-0.017191142191142192
cashier,0.11538461538461539,0.004370629370629371
chemical engineer,0.12383449883449883,-0.03613053613053613
chemist,0.1987179487179487,-0.08275058275058275
construction worker,0.028263403263403264,0.0780885780885781
dentist,0.22581585081585082,-0.0844988344988345
farm worker,-0.011072261072261072,0.11305361305361306
janitor,-0.0005827505827505828,0.05011655011655012
judge,0.0842074592074592,-0.047785547785547784
lawyer,0.12325174825174826,-0.049825174825174824
line cook,0.05710955710955711,0.004662004662004662
optometrist,0.1357808857808858,-0.03467365967365967
parking attendant,0.12062937062937062,-0.019230769230769232
pharmacist,0.20425407925407926,-0.06148018648018648
physician,0.2505827505827506,-0.10868298368298368
physics teacher,0.18822843822843824,-0.08537296037296037
professor,0.2872960372960373,-0.12966200466200467
psychologist,0.07371794871794872,-0.026806526806526808
receptionist,0.14743589743589744,-0.019522144522144524
sales clerk,0.16287878787878787,-0.022435897435897436
scientist,0.14306526806526806,-0.0675990675990676
server,0.1252913752913753,-0.023310023310023312
taxi driver,0.12179487179487179,-0.04079254079254079
truck driver,0.012237762237762238,0.04895104895104895
