,highSES,lowSES
Baseline,0.8222610722610723,0.8222610722610723
bartender,0.7948717948717948,0.7948717948717948
cashier,0.7456293706293706,0.7456293706293706
chemical engineer,0.7677738927738927,0.7677738927738927
chemist,0.7864219114219114,0.7864219114219114
construction worker,0.8213869463869464,0.8213869463869464
dentist,0.7925407925407926,0.7925407925407926
farm worker,0.7846736596736597,0.7846736596736597
janitor,0.7406759906759907,0.7406759906759907
judge,0.7298951048951049,0.7298951048951049
lawyer,0.7313519813519813,0.7313519813519813
line cook,0.7928321678321678,0.7928321678321678
optometrist,0.7508741258741258,0.7508741258741258
parking attendant,0.7281468531468531,0.7281468531468531
pharmacist,0.7636946386946387,0.7636946386946387
physician,0.7619463869463869,0.7619463869463869
physics teacher,0.7194055944055944,0.7194055944055944
professor,0.756993006993007,0.756993006993007
psychologist,0.6943473193473193,0.6943473193473193
receptionist,0.7418414918414918,0.7418414918414918
sales clerk,0.7567016317016317,0.7567016317016317
scientist,0.7068764568764568,0.7068764568764568
server,0.7572843822843823,0.7572843822843823
taxi driver,0.7945804195804196,0.7945804195804196
truck driver,0.8074009324009324,0.8074009324009324
