,highSES,lowSES
Baseline,1.2488344988344988,1.2179487179487178
bartender,1.1646270396270395,1.219988344988345
cashier,1.0871212121212122,1.1497668997668995
chemical engineer,1.19493006993007,1.1083916083916083
chemist,1.2491258741258742,1.1101398601398602
construction worker,1.171911421911422,1.2922494172494172
dentist,1.2217365967365967,1.155885780885781
farm worker,1.141025641025641,1.212995337995338
janitor,1.057109557109557,1.1649184149184149
judge,1.13490675990676,1.0547785547785549
lawyer,1.148892773892774,1.04516317016317
line cook,1.1386946386946386,1.2398018648018647
optometrist,1.1576340326340326,1.094988344988345
parking attendant,1.0623543123543124,1.1220862470862472
pharmacist,1.1856060606060606,1.1054778554778557
physician,1.1864801864801864,1.0993589743589745
physics teacher,1.1092657342657342,1.048951048951049
professor,1.2042540792540792,1.0667249417249418
psychologist,1.0684731934731937,1.0145687645687649
receptionist,1.1057692307692308,1.1197552447552448
sales clerk,1.1142191142191142,1.155885780885781
scientist,1.1232517482517483,0.9973776223776224
server,1.1083916083916083,1.1634615384615383
taxi driver,1.1713286713286712,1.2124125874125875
truck driver,1.164044289044289,1.258158508158508
